epoch,loss,val_loss,binary_accuracy,val_binary_accuracy,test_binary_accuracy,precision_1,val_precision_1,test_precision_1,recall_1,val_recall_1,test_recall_1,f1_score,val_f1_score,test_f1_score
0,0.3199940323829651,0.3532370626926422,0.8999792337417603,0.8999983668327332,0.9,0.49189984798431396,0.0,0.0,0.006680000107735395,0.0,0.0,0.013181001936598854,0.0,0.0
1,0.28689876198768616,0.36386266350746155,0.90055912733078,0.8999983668327332,0.9,0.5245670080184937,0.0,0.0,0.05936000123620033,0.0,0.0,0.10665133558707947,0.0,0.0
2,0.2622211277484894,0.25780734419822693,0.9039623141288757,0.903099775314331,0.89375,0.5700544714927673,0.5365221500396729,0.2857143,0.16120000183582306,0.22769999504089355,0.041666668,0.2513291444939041,0.31971355473326724,0.07272727691944178
3,0.24334849417209625,0.2583032250404358,0.9090879559516907,0.8999301791191101,0.8890625,0.6088539958000183,0.49944257736206055,0.33333334,0.25415998697280884,0.31360000371932983,0.109375,0.35861834208199084,0.38528164658634656,0.16470588615632314
4,0.22815901041030884,0.2389654517173767,0.9138118624687195,0.9078699946403503,0.88874996,0.6351081728935242,0.5624305605888367,0.3448276,0.32468000054359436,0.3544999957084656,0.125,0.4296925623356989,0.4348892678323163,0.18348623549963888
5,0.21360181272029877,0.22823664546012878,0.9189515113830566,0.9114102721214294,0.890625,0.6623715162277222,0.5840330123901367,0.3846154,0.38655999302864075,0.39649999141693115,0.15625,0.48820408958037953,0.4723330701549591,0.2222222104606392
6,0.19940002262592316,0.23155519366264343,0.9241688251495361,0.9111100435256958,0.89285713,0.6874399185180664,0.5749966502189636,0.41666666,0.44321998953819275,0.42590001225471497,0.17857143,0.5389544789338733,0.48934338001032124,0.2499999958
7,0.18673495948314667,0.2259833812713623,0.9289804697036743,0.9142006635665894,0.8953125,0.7097325325012207,0.5949705839157104,0.44827586,0.490339994430542,0.4447999894618988,0.203125,0.579982018292968,0.5090409628558197,0.27956988572155483
8,0.17323966324329376,0.2267645299434662,0.934302031993866,0.9141201972961426,0.8979167,0.733709454536438,0.5912144780158997,0.47826087,0.5384399890899658,0.4575999975204468,0.22916667,0.6210882055872384,0.5158962760430952,0.30985914995614594
9,0.1602359414100647,0.2477237582206726,0.9397629499435425,0.9094395637512207,0.8993751,0.756178617477417,0.5571290254592896,0.4939759,0.5868399739265442,0.4602999985218048,0.25625,0.6608334980622984,0.5041068831934489,0.3374485582788507
10,0.14723309874534607,0.24656811356544495,0.9451113343238831,0.9115603566169739,0.89829546,0.7769374251365662,0.5680320262908936,0.48453608,0.6327999830245972,0.48260000348091125,0.26704547,0.6975000920084645,0.52184256235855,0.34432233916004695
11,0.1342797428369522,0.2607296109199524,0.9510005712509155,0.9111602306365967,0.8994792,0.8013471961021423,0.5639761686325073,0.4954955,0.6780999898910522,0.4918999969959259,0.28645834,0.7345899563671692,0.5254780476337393,0.3630363240187529
12,0.12120717018842697,0.2554716169834137,0.9566375017166138,0.9130600690841675,0.89951926,0.823623538017273,0.5744583606719971,0.496063,0.7207199931144714,0.5037999749183655,0.3028846,0.7687433978759869,0.5368140369731894,0.3761193902602482
13,0.110592320561409,0.2771393060684204,0.9608099460601807,0.9118300080299377,0.8995536,0.8390614986419678,0.5657587647438049,0.4964539,0.7524200081825256,0.508899986743927,0.3125,0.7933823333789349,0.5358252092595435,0.3835616517107975
14,0.10049815475940704,0.28111785650253296,0.9653299450874329,0.9126600623130798,0.9004167,0.8563635945320129,0.5698521137237549,0.50318474,0.7849599719047546,0.5163999795913696,0.32916668,0.819108617891715,0.5418109092704365,0.39798489124806224
15,0.09071173518896103,0.29929766058921814,0.9690195322036743,0.9097102284431458,0.90000004,0.8703556656837463,0.5527889728546143,0.5,0.8109800219535828,0.508400022983551,0.3359375,0.8396194262163136,0.529666110293643,0.40186915407109797
16,0.08218983560800552,0.28937721252441406,0.972534716129303,0.9126901626586914,0.89926475,0.883477509021759,0.5685871839523315,0.49468085,0.8355399966239929,0.5260000228881836,0.34191176,0.8588403412842659,0.5464651279888475,0.4043478026675341
17,0.07585176825523376,0.3129214644432068,0.9752816557884216,0.9107396602630615,0.9003473,0.8954944610595703,0.5574454665184021,0.50246304,0.8522599935531616,0.5210999846458435,0.35416666,0.8733424735134407,0.5386603244893692,0.41547858797240467
18,0.06821680814027786,0.300724059343338,0.978459894657135,0.9125002026557922,0.90131587,0.9075720906257629,0.5669021606445312,0.5091743,0.873520016670227,0.5296000242233276,0.3651316,0.8902205338334009,0.547616592861963,0.42528737104769027
19,0.06267695128917694,0.3177069127559662,0.9806957244873047,0.9119604229927063,0.90093756,0.9162127375602722,0.5639845728874207,0.5064378,0.8881400227546692,0.5271000266075134,0.36875,0.9019579928850232,0.544918846417963,0.42676313431112745
20,0.05840742215514183,0.3498360216617584,0.9822847843170166,0.908560037612915,0.9014882,0.9224339723587036,0.5451381802558899,0.51004016,0.8983399868011475,0.5169000029563904,0.37797618,0.9102275588177605,0.5306436788937366,0.4341880128912365
21,0.054080601781606674,0.334153950214386,0.9839726686477661,0.9112100601196289,0.90198874,0.9293354749679565,0.5588204264640808,0.51320755,0.9087600111961365,0.5325000286102295,0.38636363,0.9189325782031641,0.5453428256929854,0.4408427758551616
22,0.05042630061507225,0.3569597601890564,0.985386073589325,0.911049485206604,0.9005436,0.9347250461578369,0.558078408241272,0.50357145,0.917900025844574,0.5309000015258789,0.3831522,0.9262361309483044,0.5441500444980422,0.43518518401178385
