epoch,loss,val_loss,binary_accuracy,val_binary_accuracy,test_binary_accuracy,precision_1,val_precision_1,test_precision_1,recall_1,val_recall_1,test_recall_1,f1_score,val_f1_score,test_f1_score
23,0.05607229843735695,0.3513117730617523,0.9833785891532898,0.9093096852302551,0.89296883,0.9271121621131897,0.5490361452102661,0.45090908,0.9048799872398376,0.5212000012397766,0.32291666,0.9158611701909793,0.5347560682559137,0.3763277487635167
24,0.05254807695746422,0.38060468435287476,0.9844777584075928,0.9067894816398621,0.89425004,0.9315608739852905,0.5356430411338806,0.4604811,0.9117000102996826,0.510200023651123,0.335,0.9215234382071863,0.5226120416033643,0.38784371529796674
25,0.04887494444847107,0.38865724205970764,0.9860321283340454,0.9043699502944946,0.8942308,0.9377900958061218,0.5228819847106934,0.46078432,0.9213600158691406,0.4993000030517578,0.33894232,0.9295024511256478,0.5108189679200956,0.39058174601375106
26,0.04668936878442764,0.3621143698692322,0.986748218536377,0.9078099727630615,0.8939815,0.9405204653739929,0.5409887433052063,0.45962733,0.9259799718856812,0.5153999924659729,0.3425926,0.9331935766354035,0.5278844465919271,0.39257294452761216
27,0.042037732899188995,0.37590309977531433,0.9885280728340149,0.9102405309677124,0.8953125,0.9482842683792114,0.5536462664604187,0.46884274,0.9362599849700928,0.5284000039100647,0.35267857,0.9422337613680479,0.5407286077677056,0.4025478009222835
28,0.040589623153209686,0.3672664165496826,0.9891044497489929,0.9102500081062317,0.8969828,0.9507446885108948,0.5536143779754639,0.48,0.9396399855613708,0.52920001745224,0.36206895,0.9451597158102831,0.5411319557957014,0.4127764084831852
29,0.038481686264276505,0.3820759654045105,0.9897071123123169,0.9098601341247559,0.898125,0.9529927372932434,0.5513755679130554,0.48767123,0.9435200095176697,0.5291000008583069,0.37083334,0.9482327111505323,0.5400081578665281,0.4213017980940838
30,0.03579817712306976,0.3880018889904022,0.9906494617462158,0.9087599515914917,0.89879036,0.9571682214736938,0.5457011461257935,0.49210528,0.9488599896430969,0.5230000019073486,0.37701613,0.9529959930835464,0.5341094623494018,0.4269406370188761
31,0.03444419801235199,0.38949131965637207,0.991264820098877,0.9099300503730774,0.8992188,0.9600152969360352,0.5516810417175293,0.49492386,0.9522200226783752,0.5299999713897705,0.38085938,0.9561017659937807,0.5406232153109798,0.4304635958079798
32,0.03206581622362137,0.401333212852478,0.9917712211608887,0.9088100790977478,0.89886373,0.9622957110404968,0.5456334948539734,0.49268293,0.9550399780273438,0.5267000198364258,0.38257575,0.9586541106752797,0.5359996044998763,0.43070361777978344
33,0.03002525307238102,0.3908354938030243,0.992455005645752,0.9097096920013428,0.8987133,0.965141773223877,0.5500773787498474,0.4917647,0.9591000080108643,0.53329998254776,0.3841912,0.9621114006017517,0.5415587666112056,0.4313725407594638
34,0.028645947575569153,0.3995237648487091,0.9930645227432251,0.9119198322296143,0.89875,0.9681261777877808,0.5618000626564026,0.4920635,0.9622399806976318,0.5418000221252441,0.3875,0.9651740999567004,0.5516188115903096,0.43356644854044685
35,0.026950359344482422,0.432680606842041,0.9936583042144775,0.9074505567550659,0.89878476,0.9707638621330261,0.5385092496871948,0.4923077,0.9655799865722656,0.5209000110626221,0.3888889,0.9681649803563234,0.5295582771724251,0.4345295677306057
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
