epoch,loss,val_loss,binary_accuracy,val_binary_accuracy,test_binary_accuracy,precision_1,val_precision_1,test_precision_1,recall_1,val_recall_1,test_recall_1,f1_score,val_f1_score,test_f1_score
23,0.042177025228738785,0.3381597101688385,0.9878051280975342,0.9141800999641418,0.8953125,0.9449974894523621,0.5739157795906067,0.46896553,0.9322400093078613,0.5504999756813049,0.35416666,0.9385753952303963,0.5619640571854556,0.40356082617266004
24,0.04062829166650772,0.3527376353740692,0.9884267449378967,0.914799690246582,0.89774996,0.9475048184394836,0.5767635107040405,0.4852459,0.9360399842262268,0.5559999942779541,0.37,0.9417375040322703,0.5661914502185861,0.4198581475603685
25,0.03685775026679039,0.35471007227897644,0.9897939562797546,0.9127004742622375,0.89927876,0.9534738063812256,0.5662839412689209,0.49532712,0.9439200162887573,0.5425000190734863,0.38221154,0.948672853630814,0.5541368871783534,0.43147896871392233
26,0.03536595031619072,0.3418588638305664,0.9902851581573486,0.9157006144523621,0.90046287,0.9556448459625244,0.58131343126297,0.5029762,0.9466999769210815,0.5612000226974487,0.3912037,0.951151376952095,0.5710796784630497,0.4401041449065896
27,0.032095763832330704,0.3593604862689972,0.9915910959243774,0.9158005714416504,0.901116,0.961593508720398,0.5818653106689453,0.5071225,0.9539200067520142,0.5615000128746033,0.39732143,0.9577413828023279,0.5715012863287128,0.4455569234406177
28,0.03127187117934227,0.33424994349479675,0.9917157888412476,0.9192396402359009,0.90150857,0.9620329737663269,0.5996684432029724,0.5095368,0.9547600150108337,0.5788000226020813,0.40301725,0.9583826913600262,0.5890494580137616,0.45006020362565685
29,0.029519259929656982,0.38255947828292847,0.9923466444015503,0.9140899181365967,0.90124995,0.9648048877716064,0.5724570751190186,0.5078534,0.9583600163459778,0.5565999746322632,0.40416667,0.9615716480973022,0.5644171669401646,0.45011599282113596
30,0.0289012398570776,0.34660306572914124,0.9924807548522949,0.9181100726127625,0.90302414,0.9653381705284119,0.593456506729126,0.5188917,0.9591599702835083,0.574999988079071,0.41532257,0.9622391484937901,0.5840824761392535,0.46136618901132176
31,0.027001172304153442,0.37430936098098755,0.9932063221931458,0.9159599542617798,0.9042968,0.96864253282547,0.58203125,0.526699,0.96315997838974,0.5662000179290771,0.42382812,0.9658934707225467,0.5740064924544553,0.4696969619052177
32,0.024988790974020958,0.3736695945262909,0.993939995765686,0.9161199331283569,0.9047348,0.9719062447547913,0.5832816958427429,0.529274,0.9672799706459045,0.5644999742507935,0.4280303,0.969587584299936,0.5737371627282898,0.4732984108795455
33,0.02370009757578373,0.3542439937591553,0.9941582083702087,0.9184900522232056,0.90533084,0.9728019833564758,0.5949665904045105,0.53273135,0.9685800075531006,0.579200029373169,0.43382353,0.9706863996324576,0.5869774491949158,0.47821679810611273
34,0.02326253429055214,0.3987741470336914,0.9942816495895386,0.9170095920562744,0.9066071,0.9733866453170776,0.587490975856781,0.540305,0.9692400097846985,0.5710999965667725,0.44285715,0.9713088969485458,0.5791795368422101,0.48675172851249954
35,0.02232733927667141,0.3709849715232849,0.9944077134132385,0.9180198311805725,0.9060763,0.9735912680625916,0.59273362159729,0.5368421,0.9703199863433838,0.5759000182151794,0.44270834,0.9719528696894645,0.5841955749424225,0.4852521197403333
36,0.02056218311190605,0.3678951561450958,0.9951943755149841,0.9171290993690491,0.9069256,0.9774295687675476,0.5881444811820984,0.5417515,0.9743800163269043,0.5715000033378601,0.4493243,0.9759024052016039,0.5797027874441019,0.4912280472820292
37,0.019408412277698517,0.3993700444698334,0.9953869581222534,0.9169698357582092,0.9075658,0.9781815409660339,0.5868208408355713,0.54545456,0.9755600094795227,0.5734999775886536,0.45394737,0.9768690114365924,0.5800839402750287,0.4955116737485724
38,0.018248004838824272,0.3807256519794464,0.9959203004837036,0.9170899391174316,0.9078526,0.9806562662124634,0.5876140594482422,0.54702497,0.97843998670578,0.5730999708175659,0.45673078,0.9795468678466922,0.5802662647979331,0.49781656260712387
39,0.01766437292098999,0.3913513123989105,0.9961100220680237,0.9192999005317688,0.9079687,0.9816760420799255,0.5985498428344727,0.547486,0.9793199896812439,0.5860999822616577,0.459375,0.980496595532775,0.5922594877827935,0.4995751867052273
40,0.017802603542804718,0.3812284767627716,0.9958466291427612,0.9187201857566833,0.9082317,0.9802565574645996,0.5960985422134399,0.54891306,0.9781000018119812,0.5806000232696533,0.46189025,0.9791770872313709,0.5882472107830002,0.5016556282765288
41,0.016866853460669518,0.3875366747379303,0.9963225722312927,0.9199098348617554,0.9083333,0.9825450778007507,0.6018205881118774,0.5492958,0.9805799722671509,0.5884000062942505,0.4642857,0.9815615364899483,0.5950346289118822,0.5032257965546711
42,0.016310948878526688,0.37522369623184204,0.9963682889938354,0.9205395579338074,0.90843016,0.9825918078422546,0.605117678642273,0.5496575,0.9810000061988831,0.5911999940872192,0.46656978,0.9817952568171104,0.5980778737954607,0.5047170348183693
43,0.015621141530573368,0.38876524567604065,0.9965686202049255,0.9192299842834473,0.90937495,0.9836515784263611,0.598564863204956,0.55518395,0.981939971446991,0.583899974822998,0.4715909,0.9827950247161248,0.5911414772932729,0.509984597757421
44,0.015203737653791904,0.38467922806739807,0.9966864585876465,0.921009361743927,0.90972215,0.9840583205223083,0.6075340509414673,0.55700326,0.9827200174331665,0.593500018119812,0.475,0.9833887086505878,0.6004350359882944,0.5127436239102056
45,0.014562582597136497,0.40337470173835754,0.9968058466911316,0.9208101630210876,0.91059774,0.9847368001937866,0.606336236000061,0.5619048,0.983240008354187,0.5932999849319458,0.48097825,0.9839878300635698,0.5997472740599785,0.5183015876642283
46,0.013181976042687893,0.3982083797454834,0.9972986578941345,0.9201401472091675,0.9106382,0.9870837330818176,0.6029021143913269,0.5621118,0.9858400225639343,0.5899999737739563,0.48138297,0.9864614808118214,0.5963812658662283,0.5186246704157266
47,0.013223622925579548,0.3928142488002777,0.9972232580184937,0.9184802770614624,0.91106766,0.98668372631073,0.5941895842552185,0.5644916,0.985480010509491,0.5828999876976013,0.484375,0.9860814960644141,0.5884906410908873,0.5213735061300597
48,0.012884402647614479,0.39122340083122253,0.9972666501998901,0.91839998960495,0.9110969,0.9870210289955139,0.5940502882003784,0.5644444,0.9855800271034241,0.5810999870300293,0.4859694,0.9862999967173869,0.587503775656647,0.5222755187463164
49,0.01252344623208046,0.4163283705711365,0.9974125623703003,0.9185799956321716,0.9111249,0.987761914730072,0.5947572588920593,0.5643994,0.986299991607666,0.5831000208854675,0.4875,0.987030406843595,0.5888709491236366,0.523138837715706
