epoch,loss,val_loss,binary_accuracy,val_binary_accuracy,test_binary_accuracy,precision_1,val_precision_1,test_precision_1,recall_1,val_recall_1,test_recall_1,f1_score,val_f1_score,test_f1_score
23,0.011961289681494236,0.0895339772105217,0.9958233833312988,0.978748619556427,0.9869792,0.9795305728912354,0.8945786356925964,0.9538044,0.978600025177002,0.8927000164985657,0.9140625,0.9790650729255153,0.8936383337816969,0.933510614798811
24,0.011485227383673191,0.08102664351463318,0.9960379004478455,0.9787983298301697,0.9865,0.9806627035140991,0.8952648639678955,0.9505208,0.979616641998291,0.8924000263214111,0.9125,0.9801393886519206,0.8938301446096403,0.9311224335348024
25,0.011464142240583897,0.08233211189508438,0.9958854913711548,0.9775789976119995,0.98677886,0.9798151850700378,0.8889111876487732,0.95238096,0.9789333343505859,0.8866000175476074,0.91346157,0.979374056200733,0.8877540933814919,0.9325153277219065
26,0.010557645931839943,0.08810679614543915,0.9963793158531189,0.9779589772224426,0.9868055,0.9823165535926819,0.8906594514846802,0.9518072,0.9813833236694336,0.888700008392334,0.9143519,0.9818497118766809,0.8896786460622887,0.9327036554309126
27,0.009600291959941387,0.08235190808773041,0.9967434406280518,0.9784784317016602,0.98727673,0.9840059876441956,0.8934229016304016,0.9535963,0.9833499789237976,0.8910999894142151,0.91741073,0.9836778689119647,0.8922599286557023,0.935153632330715
28,0.009209751151502132,0.09111309051513672,0.9969167709350586,0.9784488081932068,0.9868534,0.9848732352256775,0.8931542634963989,0.950783,0.9842166900634766,0.8910999894142151,0.9159483,0.9845448481900666,0.8921259388766544,0.9330406456013823
29,0.008635429665446281,0.09307900816202164,0.9971697330474854,0.9775186777114868,0.98687494,0.9860920906066895,0.8881434202194214,0.950324,0.9855333566665649,0.886900007724762,0.9166667,0.9858126394675298,0.8875212734687686,0.9331919536276861
30,0.008543873205780983,0.09524156153202057,0.9971305727958679,0.9771886467933655,0.98608863,0.9858922362327576,0.8867622017860413,0.94572026,0.9853500127792358,0.8848999738693237,0.9133065,0.9856210449321405,0.8858301041160405,0.9292308348679712
31,0.008119755424559116,0.08678820729255676,0.997337281703949,0.9788787961006165,0.98574215,0.9869261384010315,0.8954281210899353,0.94343436,0.986383318901062,0.8931000232696533,0.9121094,0.9866546489914421,0.8942625519563836,0.927507421876714
32,0.007861767895519733,0.0906863659620285,0.9972610473632812,0.9785284996032715,0.98579544,0.9865588545799255,0.8936340808868408,0.9432485,0.9859833121299744,0.8913999795913696,0.9128788,0.9862709943899236,0.8925156271681438,0.9278152414920343
33,0.00752153480425477,0.0934247225522995,0.9974287748336792,0.9784185290336609,0.9854779,0.9873278141021729,0.8928857445716858,0.9411765,0.9868999719619751,0.8910999894142151,0.9117647,0.987113841672455,0.8919919682297875,0.9262371459001155
34,0.006735519971698523,0.09292245656251907,0.9977667927742004,0.9789485335350037,0.9851785,0.9889957904815674,0.895343005657196,0.9392265,0.9886166453361511,0.8939999938011169,0.91071427,0.9888061765642657,0.8946709907227038,0.9247506849550928
35,0.00687550799921155,0.09626273065805435,0.9978167414665222,0.9770989418029785,0.98524296,0.9892295598983765,0.8862725496292114,0.9391771,0.9888833165168762,0.8845000267028809,0.9114583,0.9890564029048868,0.8853853960285479,0.9251100888510361
36,0.006633725482970476,0.09392790496349335,0.997800350189209,0.9786985516548157,0.9856418,0.989129900932312,0.8943676352500916,0.94086957,0.9888166785240173,0.8924000263214111,0.9138514,0.9889732599276273,0.8933827424090601,0.9271636654436423
37,0.006619639694690704,0.09524821490049362,0.9977567791938782,0.9776683449745178,0.9853617,0.9889294505119324,0.8891672492027283,0.9390863,0.9885833263397217,0.8873000144958496,0.9128289,0.9887563531347606,0.8882326455293676,0.9257715001148478
38,0.006037435028702021,0.09518509358167648,0.9980061054229736,0.9782886505126953,0.985737,0.9900981783866882,0.8921166062355042,0.94069195,0.9899166822433472,0.8906000256538391,0.9150641,0.9900074169966837,0.8913576658571107,0.9277010409815758
39,0.005637245252728462,0.09728357195854187,0.9981939196586609,0.9781185388565063,0.98609364,0.9910646080970764,0.8913827538490295,0.9422151,0.9908333420753479,0.8895999789237976,0.9171875,0.9909489565930926,0.8904904691019581,0.929532813731753
40,0.005262760911136866,0.0955427810549736,0.9983288645744324,0.9793189167976379,0.985823,0.9917479157447815,0.8971560001373291,0.9405321,0.9915000200271606,0.8959000110626221,0.91615856,0.991623947393131,0.8965275607061471,0.9281853298794015
41,0.005344978533685207,0.09722421318292618,0.9983607530593872,0.9785482287406921,0.9858629,0.991865336894989,0.8932612538337708,0.940458,0.9916999936103821,0.8920999765396118,0.9166667,0.9917826533614577,0.8926802325138363,0.9284099621797062
42,0.005126918666064739,0.10100989043712616,0.9983503818511963,0.9784984588623047,0.98561025,0.9918481111526489,0.8929715752601624,0.9388972,0.9916166663169861,0.8919000029563904,0.9156977,0.9917323702314994,0.8924354624416619,0.9271522890434517
43,0.004657128360122442,0.1042768657207489,0.9985005259513855,0.9781683683395386,0.9859373,0.9925490021705627,0.8914371728897095,0.94032025,0.9924166798591614,0.8901000022888184,0.9176136,0.9924828316044095,0.8907680807683559,0.9288281689696061
44,0.004659748170524836,0.09974051266908646,0.9985070824623108,0.978508472442627,0.9862498,0.9926316142082214,0.8934549689292908,0.9416785,0.9923999905586243,0.8913999795913696,0.91944444,0.9925157838699064,0.8924262862563112,0.9304286441796812
45,0.004773193039000034,0.09588684141635895,0.9984890222549438,0.9786590933799744,0.986277,0.9924988746643066,0.8938513994216919,0.94158554,0.9923499822616577,0.8925999999046326,0.91983694,0.9924244178784393,0.8932252563638772,0.9305841275359331
46,0.004602342844009399,0.097152940928936,0.9985602498054504,0.9793486595153809,0.9865689,0.992832601070404,0.8972664475440979,0.94285715,0.992733359336853,0.8960999846458435,0.9215425,0.992782972723499,0.8966828317425805,0.9320779902688547
47,0.004597196355462074,0.09853840619325638,0.9986063838005066,0.9787585735321045,0.9868488,0.9931153059005737,0.8945100903511047,0.9440746,0.9929166436195374,0.8928999900817871,0.92317706,0.9930159598239864,0.8937043100267172,0.9335088813758384
48,0.0039354655891656876,0.10382378101348877,0.9987911581993103,0.9787182807922363,0.9866069,0.9939993023872375,0.8942307829856873,0.9426336,0.9938833117485046,0.892799973487854,0.9221939,0.9939412986839117,0.8935148004386249,0.9323017135566581
49,0.00356186181306839,0.11016247421503067,0.9989246726036072,0.9778281450271606,0.98637474,0.9946495294570923,0.8895785212516785,0.9412516,0.9945666790008545,0.8885999917984009,0.92125,0.994608097503621,0.8890889822832627,0.9311433611838016
