epoch,loss,val_loss,binary_accuracy,val_binary_accuracy,test_binary_accuracy,precision_1,val_precision_1,test_precision_1,recall_1,val_recall_1,test_recall_1,f1_score,val_f1_score,test_f1_score
0,0.08126294612884521,0.04525257274508476,0.9727232456207275,0.9900771379470825,0.975,0.9124983549118042,0.958469033241272,0.875,0.8041999936103821,0.9416000247001648,0.875,0.8549331541521052,0.9499596415746094,0.874999995
1,0.0162520594894886,0.013180132955312729,0.9952934980392456,0.9958783388137817,0.9875,0.9781386852264404,0.980360746383667,0.9375,0.9746500253677368,0.9783999919891357,0.9375,0.9763912340491604,0.9793793828113665,0.937499995
2,0.004693630617111921,0.010209545493125916,0.9990897178649902,0.9967383742332458,0.9916666,0.995763897895813,0.984184205532074,0.9583333,0.995116651058197,0.9832000136375427,0.9583333,0.9954401642651513,0.9836918584118263,0.9583332998267636
3,0.0011520907282829285,0.010025410912930965,0.9998919367790222,0.9970886707305908,0.99375,0.9994832873344421,0.9857900738716125,0.96875,0.9994333386421204,0.9850999712944031,0.96875,0.9994583073642253,0.9854448967641002,0.968749995
4,0.00034348858753219247,0.010818354785442352,0.9999900460243225,0.9970186352729797,0.995,0.9999499917030334,0.9852941036224365,0.975,0.9999499917030334,0.9848999977111816,0.975,0.9999499867030335,0.985097006249508,0.9750000347364288
5,0.00018397782696411014,0.009837867692112923,1.0,0.9972987174987793,0.99583334,1.0,0.9866946935653687,0.9791667,1.0,0.986299991607666,0.9791667,0.999999995,0.986497298106017,0.9791666959076321
6,0.00012694898759946227,0.009992491453886032,1.0,0.9972286820411682,0.99642855,1.0,0.9863932132720947,0.98214287,1.0,0.9858999848365784,0.98214287,0.999999995,0.9861465323813844,0.9821428683986693
7,0.00010194782225880772,0.010145898908376694,1.0,0.9972387552261353,0.996875,1.0,0.9864919185638428,0.984375,1.0,0.9858999848365784,0.984375,0.999999995,0.9861958578777167,0.984374995
8,8.604324102634564e-05,0.010280633345246315,1.0,0.9972387552261353,0.99722224,1.0,0.9863945841789246,0.9861111,1.0,0.9860000014305115,0.9861111,0.999999995,0.9861972483360576,0.9861110784075438
9,7.466092938557267e-05,0.010404049418866634,1.0,0.9972387552261353,0.99750006,1.0,0.9863945841789246,0.9875,1.0,0.9860000014305115,0.9875,0.999999995,0.9861972483360576,0.987499980664706
10,6.604910595342517e-05,0.010513298213481903,1.0,0.9972387552261353,0.99772733,1.0,0.9863945841789246,0.9886364,1.0,0.9860000014305115,0.9886364,0.999999995,0.9861972483360576,0.9886363408234817
11,5.9275545936543494e-05,0.010612799786031246,1.0,0.9972187280654907,0.9979167,1.0,0.9862945079803467,0.9895833,1.0,0.9858999848365784,0.9895833,0.999999995,0.9860972019477221,0.9895832812770341
12,5.379723370424472e-05,0.010702751576900482,1.0,0.9971986413002014,0.998077,1.0,0.9860972166061401,0.99038464,1.0,0.9858999848365784,0.99038464,0.999999995,0.9859985858581681,0.9903846248517619
13,4.927093687001616e-05,0.0107886316254735,1.0,0.9972087144851685,0.9982143,1.0,0.9861958622932434,0.9910714,1.0,0.9858999848365784,0.9910714,0.999999995,0.9860478963693698,0.9910713693365704
14,4.5466775191016495e-05,0.010864888317883015,1.0,0.9972187280654907,0.99833333,1.0,0.9862945079803467,0.9916667,1.0,0.9858999848365784,0.9916667,0.999999995,0.9860972019477221,0.991666664671943
15,4.2221425246680155e-05,0.010936522856354713,1.0,0.9972386956214905,0.9984375,1.0,0.9863945841789246,0.9921875,1.0,0.9860000014305115,0.9921875,0.999999995,0.9861972483360576,0.992187495
16,3.942148759961128e-05,0.011004127562046051,1.0,0.9972187280654907,0.99852943,1.0,0.9862945079803467,0.99264705,1.0,0.9858999848365784,0.99264705,0.999999995,0.9860972019477221,0.9926470423441164
17,3.698050568345934e-05,0.011068731546401978,1.0,0.9972487092018127,0.99861115,1.0,0.9863958954811096,0.9930556,1.0,0.9861000180244446,0.9930556,0.999999995,0.9862479295617378,0.9930555722299713
18,3.483446562313475e-05,0.011128976009786129,1.0,0.9972487092018127,0.9986842,1.0,0.9863958954811096,0.9934211,1.0,0.9861000180244446,0.9934211,0.999999995,0.9862479295617378,0.9934210634208885
19,3.293174086138606e-05,0.011184684000909328,1.0,0.9972586631774902,0.99875003,1.0,0.9863972663879395,0.99375,1.0,0.9861999750137329,0.99375,0.999999995,0.9862986058346849,0.9937499492656175
20,3.123247006442398e-05,0.011238801293075085,1.0,0.9972586631774902,0.9988095,1.0,0.9863972663879395,0.99404764,1.0,0.9861999750137329,0.99404764,0.999999995,0.9862986058346849,0.994047611192307
21,2.9706046916544437e-05,0.011291485279798508,1.0,0.9972586631774902,0.99886364,1.0,0.9863972663879395,0.9943182,1.0,0.9861999750137329,0.9943182,0.999999995,0.9862986058346849,0.9943182050878131
22,2.832642348948866e-05,0.01134237926453352,1.0,0.9972586631774902,0.99891305,1.0,0.9863972663879395,0.9945652,1.0,0.9861999750137329,0.9945652,0.999999995,0.9862986058346849,0.994565210762762
23,2.707455314521212e-05,0.01139081921428442,1.0,0.9972586631774902,0.99895835,1.0,0.9863972663879395,0.9947917,1.0,0.9861999750137329,0.9947917,0.999999995,0.9862986058346849,0.9947916750855132
24,2.5932598873623647e-05,0.011436507105827332,1.0,0.9972687363624573,0.999,1.0,0.9863986372947693,0.995,1.0,0.986299991607666,0.995,0.999999995,0.9863493069848066,0.9949999740335423
25,2.488589052518364e-05,0.011480393819510937,1.0,0.9972687363624573,0.99903846,1.0,0.9863986372947693,0.9951923,1.0,0.986299991607666,0.9951923,0.999999995,0.9863493069848066,0.9951922969334047
26,2.3923790649860166e-05,0.011523192748427391,1.0,0.9972687363624573,0.9990741,1.0,0.9863986372947693,0.9953704,1.0,0.986299991607666,0.9953704,0.999999995,0.9863493069848066,0.9953704075094673
27,2.303530345670879e-05,0.011565778404474258,1.0,0.9972487092018127,0.9991072,1.0,0.9862986207008362,0.99553573,1.0,0.9861999750137329,0.99553573,0.999999995,0.9862492903906234,0.9955357044745773
28,2.2211670511751436e-05,0.011605222709476948,1.0,0.9972487092018127,0.99913794,1.0,0.9862986207008362,0.99568963,1.0,0.9861999750137329,0.99568963,0.999999995,0.9862492903906234,0.9956896429476082
29,2.1447212930070236e-05,0.011644827201962471,1.0,0.9972687363624573,0.99916667,1.0,0.9863986372947693,0.99583334,1.0,0.986299991607666,0.99583334,0.999999995,0.9863493069848066,0.9958333161131344
